"pdb","energy (Mean)","energy (Standard deviation)"
"4loo",-50.440000000000005,1.8561429542644883
"4luz",-48.8925,3.575419555800414
"4lvt",-90.53,2.0328059425330016
"4lxd",-73.855,3.1361813297919916
"4lxz",-6.6475,1.8252739520411705
"4ly1",-28.0325,0.6275547784855966
"4lyw",-37.663333333333334,3.8668117788861296
"4lzr",-31.119999999999997,1.0087285726761823
"4lzs",-25.8525,1.3920578292585317
"4m0r",-42.185,2.945125916945908
"4m0y",-30.455,2.9679903414038926
"4m13",-58.3075,0.31170231525374187
"4m2r",-39.4225,3.338756005860043
"4m2u",-25.6375,15.170228244822159
"4m2v",-8.002500000000001,7.467303730263018
"4m2w",-10.6875,11.778835185761507
"4m8e",-59.489999999999995,2.0233470620074447
"4m8x",-66.7625,5.3617557758630126
"4m8y",-65.64999999999999,5.521219672017043
"4mc1",-52.3575,5.877450552748142
"4mc2",-63.747499999999995,1.720356067795125
"4mc6",-50.705,5.131812545290449
"4mc9",-58.4975,4.533897330112324
"4mdn",-55.394999999999996,1.405287633665456
"4mhz",-11.9525,14.070975742049066
"4mmm",-2.2,2.2297533495882456
"4mmp",-35.582499999999996,7.763922440794145
"4mnp",-23.32,12.575112988226653
"4mq6",-46.24,1.7736967046258614
"4mr3",-31.32,0
"4mr6",-32.99250000000001,1.3702888989795468
"4mre",-0.49000000000000005,0.1126942766958459
"4mrg",-11.690000000000001,6.08106898497295
"4mss",-30.3975,2.268573340229473
"4muf",-56.5025,2.8096426225886826
"4mul",-52.235,2.81777098667248
"4muv",0,0
"4myd",-25.67,3.275515226647529
"4n5d",-20.315,0.37598758844751146
"4n6g",-17.0825,2.318539410922327
"4n7u",-19.525,2.4536605307173627
"4n8q",-17.5525,1.4309058902200906
"4na9",-51.4675,1.897619122303664
"4nbl",-41.114999999999995,5.913726969235818
"4nbn",-54.03,1.2203005094374013
"4ndu",-7.3999999999999995,9.314884146712007
"4nh7",-61.115,0.4677962519442061
"4nh8",-57.55,0.6873621073839925
"4nja",-17.745,4.528815150419215
"4nkt",-31.575000000000003,1.7200290695217133
"4nku",-40.495,4.798142001511276
"4nl1",-24.22,0.9998333194420952
"4np2",-23.85,7.732507139774687
"4np3",-21.32,3.8537687181943485
"4nue",-38.6325,2.353470841119609
"4nw6",0,0
"4nxu",0.9974999999999999,0.02061552812808582
"4o04",-55.39,1.0016320016186606
"4o05",-71.7075,0.7460283730092856
"4o07",-70.63250000000001,0.6116303349785442
"4o09",-60.55,0
"4o0a",-50.6775,1.9486640722983652
"4o0b",-62.205,0.7292233311313808
"4o2c",-84.75999999999999,1.483194750080759
"4o2p",-60.6075,3.1175350840046248
"4o3c",-39.48,0.1267543556136415
"4o3f",-44.894999999999996,1.0264014809029078
"4o61",-19.805,4.829206283990501
"4o97",-66.21666666666667,4.160821233042151
"4o9v",-61.095,0.3724244889900728
"4o9w",-39.824999999999996,7.3306593609760835
"4ocq",-24.905,2.2223486075171586
"4ogj",-47.349999999999994,0.3833188403066597
"4oiv",-64.665,5.329018045881958
"4omj",-86.56,1.6098033006142602
"4omk",-85.57,1.361469794009759
"4or4",-34.05,2.794792777052835
"4ou3",-55.85,0
"4owv",-20.575000000000003,2.0708371898018894
"4p3h",-41.5975,3.4784227747643657
"4p58",-28.872500000000002,1.3007786129852499
"4p5d",-62.685,5.206819246590674
"4p6c",-20.5275,4.928809017737786
"4p6w",-73.67500000000001,0.7141661804751948
"4p6x",-59.82,0.41360206318112624
"4pcs",0.14250000000000002,0.004999999999999724
"4pee",0.175,0.01290994448735824
"4pfu",-41.285,0.9449691352985723
"4pg9",-75.47,5.458272009833502
"4pin",0.0024999999999999996,0.005
"4pmm",-68.1575,0.26663020584190256
"4poh",-60.214999999999996,0.963621640824956
"4poj",-59.730000000000004,0.8010409893793312
"4pow",-60.9825,0.18136059843975236
"4pp0",-52.44499999999999,3.5558637019249684
"4pp3",-59.89,2.496971498969698
"4pp5",-60.69500000000001,0.6869012544276394
"4pqa",-27.2,0
"4psb",-19.3075,12.904343906865883
"4pv5",-39.47,0.410446910899168
"4pvx",-0.6275,3.331539934224612
"4pzv",-60.025000000000006,5.468299552877562
"4q08",78.645,222.95076250149944
"4q09",-31.979999999999997,4.480334808917786
"4q0k",-11.5675,13.567872284677994
"4q19",-52.55499999999999,4.512283235790998
"4q1w",-54.93,2.5579809746490034
"4q1x",-44.3675,8.116289690082105
"4q1y",-52.11,5.940005611669643
"4q46",-34.599999999999994,1.9723758938566773
"4q4o",-40.335,1.0960155108391818
"4q6d",112.19,268.82457390151916
"4q6e",-19.09,5.994158267291031
"4q7p",-14.1125,2.6931440733833716
"4q7s",-4.565,4.882468637892106
"4q7v",-8.985,6.233893914186648
"4q7w",-6.4174999999999995,5.15419165986934
"4q81",-8.715,7.670273789116007
"4q83",-10.9325,7.689752380061831
"4q87",-7.08,7.536727848786015
"4q8x",0,0.008164965809277261
"4q8y",-2.365,2.5687934911160135
"4q90",-2.1774999999999998,1.8367793371369725
"4q99",-2.71,3.460154139148525
"4q9y",-1.3375,1.4723309184192708
"4qd6",-43.59,7.526256262799774
"4qdk",-60.964999999999996,1.0026132521227193
"4qem",-0.4125000000000001,0.5729674219941886
"4qer",-29.025000000000002,1.9345714426370482
"4qf7",-29.612499999999997,12.75075782061601
"4qf8",-24.78,0
"4qf9",-29.6,2.1763731297734488
"4qfl",-47.7325,2.831164365886657
"4qfn",0.265,0.00577350269189594
"4qfo",-42.792500000000004,3.0060425257582835
"4qfp",-41.505,1.1429348187891097
"4qgd",-29.5975,1.2359173381204422
"4qgi",-65.695,6.587273082745875
"4qjx",-40.45,1.2110601416388214
"4ql1",0.475,0.030000000000000197
"4qlk",0.02,0
"4qll",0.025,0.00577350269189624
"4qp2",-22.3675,0.9816440291673664
"4qpd",-35.5975,11.29603580907923
"4qsu",-1.3875,2.229863598220005
"4qsv",-12.272499999999999,9.361956259244113
"4qtb",-70.9675,8.699254278384926
"4qtl",-22.377499999999998,10.119177749863537
"4qxo",-41.01,0.44211612350944224
"4qy3",-0.3675,0.5590095407653313
"4qyy",-54.357499999999995,8.814841178376382
"4r3w",-22.7975,4.2156958698021265
"4r4c",-52.515,1.6888358909813783
"4r4i",-54.6625,3.423948743775165
"4r4o",-48.73,0
"4r59",0,0
"4r5a",-0.014999999999999998,0.030000000000000002
"4r5b",0,0
"4r73",-43.5675,9.279002730178844
"4r74",-19.177500000000002,7.472225795125122
"4r75",-19.612499999999997,11.065057237387732
"4ra1",0.0775,0.017078251276599336
"4rd0",-61.065000000000005,6.875548462971354
"4rdn",-36.302499999999995,1.123309841495435
"4re2",-19.1125,5.49940830150541
"4rfc",-26.825000000000003,1.7467970689235575
"4rfd",-13.5425,11.411945130724499
"4rfm",-50.855,1.8798847482403152
"4riu",0,0
"4rlu",-37.0475,1.52290019370932
"4rlw",-35.1625,4.178168458387815
"4rn4",-37.41,3.666778786164583
"4rpn",-30.590000000000003,0.9789450103725609
"4rr6",-37.8225,3.0581843742107573
"4rra",-37.875,3.064707707650671
"4rrf",-39.24249999999999,1.6031713362377074
"4rrg",-43.0025,0.7696914966403275
"4rsk",-14.6375,12.486145321915807
"4rux",-7.432499999999999,11.374786078574546
"4ruy",-7.6450000000000005,7.78462373314643
"4ruz",-13.620000000000001,8.724689106208888
"4rwj",-65.1275,1.2789937450980722
"4s1g",-54.42,2.389853551998434
"4sga",-48.209999999999994,1.1981930840506883
"4tim",-3.9450000000000003,0.8403372338928362
"4tjz",-25.1825,0.49128233566215734
"4tkb",-31.5775,1.6071169839187056
"4tkj",-39.4,1.563649577111193
"4tln",-23.6325,0.40177730149914215
"4tmn",5.066666666666666,4.62078276197154
"4tpw",-0.1275,0.017078251276599336
"4trc",-0.049999999999999996,0.1336662510384228
"4tt2",-25.845,16.217353873757173
"4tte",-26.8275,2.8154144159134473
"4tu4",-17.169999999999998,9.927077448406786
"4tun",-14.55,11.788878940198966
"4ty6",-51.0425,1.3680247317452892
"4ty7",-56.31,3.4026264365436765
"4u0f",-40.42,3.3847402657613963
"4u54",-25.4875,0.9708201000528796
"4u8w",-50.962500000000006,9.494603291695025
"4ua8",-52.2675,0.9459519015259777
"4uac",-74.455,0.1066145706126552
"4ucc",-22.1575,9.75932844342615
"4ufj",-17.697499999999998,10.08768680124438
"4ufl",-28.92,1.2706166481935386
"4und",-45.2625,1.5483189809166624
"4unp",-39.197500000000005,0.41411552333418516
"4uoh",-27.7325,11.31788370971652
"4uyf",-44.385,1.63968492908418
"4v01",-0.25,0.018257418583505547
"4v24",-79.7,1.8375527203323476
"4v27",-0.20750000000000002,0.009574271077563336
"4w52",-17.6625,0.09069178573546217
"4w97",-95.3025,7.921280935976654
"4w9o",-37.4675,5.475681844909056
"4w9p",-49.235,0.9806970310280565
"4wa9",-57.3375,0.6616834590645834
"4wiv",0.045,0.00577350269189624
"4wk1",-58.2975,10.995673012599102
"4wkb",-63.85,0.35147309048261194
"4wkn",-61.0925,0.6039522608063959
"4wkp",-70.47999999999999,0.17663521733356508
"4wn5",-53.097500000000004,4.315934622612764
"4wop",-24.765,3.0360994713612315
"4wov",-44.572500000000005,0.5975156901702603
"4wrb",-40.182500000000005,0.8893209019620191
"4wt2",-71.7125,2.7472213234465923
"4x24",-66.455,0.1973997635939959
"4x48",-61.4625,1.0255851988010827
"4x50",-29.884999999999998,1.74200076540355
"4x5p",-31.909999999999997,2.422574388262792
"4x5q",-32.7275,1.391363240375056
"4x5r",-36.625,0.94182447055336
"4x6m",-54.64,3.228033457075853
"4x6n",-60.29,2.728674892079875
"4x6o",-61.995,2.394737285521541
"4x8u",-23.185,8.604888145699508
"4x8v",-63.25750000000001,6.075647427778066
"4xaq",-44.0225,2.3475146431919436
"4xas",-49.6225,3.116872096616497
"4xip",-45.4275,0.3625258611467425
"4xiq",-47.7825,0.23027157879308155
"4xir",-55.1025,0.51448194007817
"4xit",-58.07,0.5809761899877944
"4xmb",-68.60000000000001,3.422445519410372
"4xo8",-31.863333333333333,0.5902824182820269
"4xoc",-30.845000000000002,0.806329130483631
"4xtv",-88.4375,0.8336016234792812
"4xtw",-65.9225,3.2738496707493634
"4xtx",-72.53,6.879672957343162
"4xty",-90.585,1.5685768496741368
"4xtz",-87.7425,1.196700324503536
"4xu0",-88.41250000000001,1.2785766826186136
"4xu1",-84.155,2.2479694541220474
"4xu2",-89.5125,1.5667881158597985
"4xu3",-85.415,1.4476762989936203
"4xxh",-31.6975,5.058763847687167
"4xy8",-32.830000000000005,7.697640331079831
"4xya",-33.19,1.7610981422586776
"4y0a",-26.91,1.682517954337094
"4y3j",-9.055,9.739700542966743
"4y3y",-24.445,0.5502423708391463
"4y4j",-20.8425,1.6981632234073714
"4y5d",-3.535,0.18520259177451975
"4y79",-50.62,5.295488646008021
"4y8x",-60.4925,1.1597808701077719
"4yb5",-35.3425,1.0034399168194303
"4ybk",-69.705,0.5368115746391465
"4yc0",-29.577499999999997,1.1546536277169257
"4yes",-55.3475,0.07932002689475216
"4yha",-2.7125000000000004,3.0880994694687756
"4yho",-45.7775,7.601435719651915
"4yk0",0,0
"4ykk",-28.2775,5.282211500246206
"4ymg",-57.167500000000004,2.441507389571678
"4ymh",-55.735,3.2011508347259263
"4yml",-63.627500000000005,1.2224122327048943
"4ymq",-73.935,1.9107502889354073
"4ymx",-41.724999999999994,0.7128580971461393
"4ynb",-68.05250000000001,2.06483857319002
"4ynl",-59.55,0
"4yo8",-62.910000000000004,0.2721519183594322
"4yx4",-9.0575,7.129307469873913
"4yxi",-15.3575,6.445998112524279
"4yyt",-16.865,8.36977697831111
"4z0q",0,0
"4z1e",-0.01,0.02
"4z1j",-28.555,9.721613377761246
"4z1k",-24.097499999999997,15.120906884178607
"4z2b",0,0
"4z93",-38.8375,0.3549060908645703
"4zb8",-62.88,1.2586103447850867
"4zbf",-53.230000000000004,0.4143267631542359
"4zbi",-50.4325,4.847792452928072
"4zcs",-65.36,4.371681598653017
"4zeb",-50.0875,7.543851248975396
"4zec",0.07500000000000001,0.012909944487357971
"4zei",0.08,0.014142135623730907
"4zek",0.0375,0.004999999999999956
"4zgk",-40.4475,1.4250000000000085
"4zip",-61.8125,12.235111700893167
"4zji",-0.21,0.029439202887759284
"4zl4",-76.505,1.492771471681943
"4zls",-55.4975,3.1071570607227783
"4zme",-31.064999999999998,1.1837933378198418
"4zt8",0.060000000000000005,0.01414213562373097
"4zv1",-45.045,0.8828174594252429
"4zv2",-34.682500000000005,0.9422092831918988
"4zwx",-15.2675,14.724683075253836
"4zwz",-13.580000000000002,13.722115968999342
"4zx1",-15.115,10.252559030147877
"4zyf",-63.80749999999999,0.638872705109266
"4zzx",-38.905,0.6512807894191074
"4zzy",-53.3475,2.2199605852354787
"5a2i",-26.75,14.221225919964374
"5a5q",-0.365,0.019148542155126673
"5a6n",-26.45,0.8407734534346097
"5a6x",-0.15000000000000002,0.26595739007091596
"5a7b",-55.36,1.957055611541512
"5a81",-0.36,0.04618802153516992
"5aa9",-44.125,1.0253292154230673
"5aan",-0.3975,0.03304037933599905
"5aba",-39.4475,1.816156656238733
"5acy",-44.635000000000005,0.26551836094724973
"5afv",-30.105,3.687397456201284
"5alb",-75.54499999999999,0.2924038303460605
"5amd",-19.5375,2.797491435792672
"5aml",-12.8925,0.5935416301040626
"5ant",-42.485,6.007775517333096
"5anu",0,0
"5anv",-52.7425,1.086412291290404
"5aoi",-37.995,0.622120031290924
"5aoj",-35.662499999999994,0.23627314701563384
"5aol",-26.924999999999997,0.6478940242560678
"5aut",-31.5075,0.5712778074924649
"5ayt",-40.73,3.087728399109458
"5b25",-0.3025,0.00957427107756382
"5b2d",-33.92333333333333,2.532515218776344
"5boj",-38.5725,0.5764474535173228
"5bry",-55.9075,3.927512995947086
"5bs4",-54.197500000000005,5.121161163902766
"5btx",-22.2275,6.918946812918852
"5bv3",-43.962500000000006,1.3870922824381031
"5byi",-27.3375,1.1606427816803413
"5byz",-62.089999999999996,0.5132250968152592
"5c1w",-25.222500000000004,0.7287603629908626
"5c28",-23.9,1.3854722419931491
"5c2a",-35.1425,4.748321633307231
"5c2h",0,0
"5c2o",-24.1875,6.993103150009059
"5cbr",-46.69,4.449756547647667
"5cbs",-47.1025,0.8452760890188015
"5cc2",0.3175,0.020615528128088513
"5cep",-41.292500000000004,1.4756778103636496
"5ceq",-44.572500000000005,2.199141878096865
"5cj6",-46.935,0.36710579764792073
"5cp5",0,0
"5cp9",-2.8299999999999996,3.067691857624122
"5cqt",0,0
"5cqu",-53.48,2.041584352082243
"5cs3",-28.875,0.4112177038991285
"5cs6",-0.03,0.014142135623730949
"5cso",-8.565000000000001,3.7617061731790424
"5csp",-22.5675,0.23027157879341068
"5cst",-1.1500000000000001,1.2277893413231222
"5ct2",-26.0875,1.217822510330138
"5cu4",-75.76499999999999,1.0633751297961285
"5cxa",-39.465,3.5147451306364674
"5cy9",0,0
"5czm",-45.0275,8.3613331273587
"5d0c",0,0
"5d0r",-41.5075,2.2746629786995145
"5d24",0,0
"5d25",-33.3625,0.6299933862088654
"5d2r",-12.385,6.585997773053575
"5d3c",-56.685,1.5529863704059865
"5d3h",-35.4725,0.5519888283898214
"5d3j",-35.18,1.584697657809438
"5d3l",0,0
"5d3n",0,0
"5d3t",0,0
"5d3x",-41.3075,1.295488968176403
"5d45",-48.89,0.9477341399356853
"5d47",-53.295,0.395432252941956
"5d48",-61.54,2.1379585278174886
"5dbm",0,0
"5dex",-51.1225,1.1741770167512147
"5dey",-69.0925,2.672880780481277
"5dgu",-67.1875,4.430232311440673
"5dgw",-64.00999999999999,3.900777700236881
"5dh4",-33.942499999999995,0.6128825336067907
"5dh5",-48.9025,2.1675850617681647
"5dit",-66.54750000000001,2.01365960380548
"5dkn",-40.62,2.0147290967603784
"5dlx",-41.5475,2.2399609371593967
"5dnu",-23.08,0.6176298783790817
"5dqc",-113.58,1.3075932089145037
"5dqe",-36.012499999999996,0.39601136347335564
"5dqf",-0.57,0.03559026084010553
"5drr",0,0
"5dus",-33.980000000000004,3.572310176902254
"5duw",-25.1875,0.44924937395609954
"5dw2",0,0
"5dx4",0,0
"5dyo",-46.917500000000004,0.23977419933442565
"5e1s",-58.2225,1.8008400817397328
"5e2k",-17.7975,8.892016550441944
"5e2o",-51.9075,1.94606226347803
"5e2p",-57.435,0.8499607834088894
"5e2s",-28.475,8.831611781926716
"5e74",0,0
"5e7n",-36.7225,0.4189172551553084
"5e8f",-60.55,6.3086765648589465
"5ect",-28.5975,0.9289913885499452
"5edc",-44.955,0.381968585096259
"5edd",-18.0775,3.8560028959186954
"5eei",-16.677500000000002,5.970233803350312
"5eek",-14.045000000000002,0.8596704795055161
"5een",-19.7225,2.1359989856427015
"5ef7",-18.2925,7.490800469019768
"5efa",-33.635000000000005,8.254948011142568
"5egu",-43.13,2.6477789434417516
"5eh5",-13.525,8.230020251088893
"5eh7",-9.92,9.618582709179837
"5eh8",-9.3275,6.023793793504774
"5ehv",-17.2375,2.7656870755745193
"5ei3",-36.989999999999995,0.9214119599834069
"5eis",-33.25,0
"5ekm",-6.569999999999999,4.582888463258373
"5en3",-41.1075,0.9748290448413981
"5eng",-34.660000000000004,4.055005137686808
"5ep7",0.0475,0.005000000000000014
"5eq1",-25.75,0.7401351227985172
"5eqe",-42.519999999999996,0.9270023372857122
"5eqy",-61.1975,3.228491649878073
"5er1",-57.585,11.67854300273229
"5er2",-77.09,19.947948933829387
"5er4",-8.9525,11.928638857807709
"5etb",-16.0375,10.272404376126689
"5etj",-38.24333333333333,2.9557119841644037
"5eu1",-42.81,0.5668039049496829
"5ev8",-0.5075000000000001,0.8684229000511982
"5evb",0.005,0.005773502691896258
"5evd",0.005,0.005773502691896258
"5evk",-14.9,7.396832655490686
"5evz",-40.7475,3.2993067453633027
"5ew0",-14.5675,2.773389923300836
"5ewa",-13.876666666666667,0.3050136608962355
"5exn",-52.22,3.4040661959876353
"5exw",-39.5925,10.878211786257276
"5ey0",-35.445,1.3580746174885052
"5ey4",-25.12,0.8738039444483084
"5f1h",-43.18749999999999,0.8465370635711815
"5f1r",-47.6375,1.6123352629027032
"5f1v",-33.2725,3.3753654123170875
"5f25",-27.0425,14.578814252194842
"5f2p",-25.86,1.7928190092700076
"5f2u",-87.15333333333334,3.051791823393129
"5f5z",0.05,0.008164965809277235
"5f60",-44.78,0.7269571284926932
"5f61",-49.3275,1.2397950099377042
"5f62",-44.53,0
"5f63",-45.265,0.5612189115370271
"5f74",-38.809999999999995,2.265038631017142
"5f8y",-18.025000000000002,0.07416198487135724
"5fbi",-38.82000000000001,2.3739137866962685
"5fcz",-0.9700000000000001,1.94
"5fdc",-22.189999999999998,2.690192062536327
"5fdi",-0.9924999999999999,1.4906234713479238
"5fe6",-19.155,12.139496145502354
"5fe7",0,0
"5fe9",0,0
"5fh7",-29.46,5.596314263274822
"5fh8",-39.7325,1.2529797816938184
"5fhm",-77.49499999999999,0.8120139571864163
"5fl4",-27.1675,4.870697246459369
"5fl5",-23.995,5.876129678623515
"5fl6",-26.925,0.6199193495931669
"5flo",-6.825,9.106453755441798
"5flq",-15.127500000000001,4.7759841917661285
"5flt",-17.887500000000003,1.0512334025642425
"5fnc",-0.35,0.3873843913565268
"5fnd",-0.445,0.695245759905565
"5fnf",-29.537499999999998,0.3891336531322079
"5fng",-16.544999999999998,5.292853672641999
"5fnr",-39.045,0.22752289262001246
"5fns",-51.51,2.428456299791829
"5fnt",-55.3425,1.4502729628133972
"5fnu",-64.21000000000001,0.8857012287817164
"5fog",-46.13,3.312219799469798
"5fol",-54.995000000000005,1.185284775908112
"5fot",-38.7525,1.2348110516729343
"5fou",-28.4,8.799310579054849
"5fov",-24.71,11.861177569420903
"5fox",-25.669999999999998,4.716630152979979
"5fpk",-33.33,2.964489838066622
"5fsn",-15.714999999999998,9.568341897458868
"5fto",-59.9175,2.8049762328165193
"5fut",-54.24,1.9841538918812491
"5fyx",-1.4825,0.04787135538781987
"5g17",-21.085,0.598581656919107
"5g1z",-38.525,2.049983739772959
"5g2b",-62.8025,1.6377499809189024
"5g2g",-27.6475,0.5728510568492033
"5g45",-21.01,0.7736062736732308
"5g46",-16.8075,8.308988606723844
"5g4m",-40.9075,0.4320783108038148
"5g4o",-44.7975,0.9835098711588127
"5g57",-62.839999999999996,2.3855677171970404
"5g5f",-29.185000000000002,4.203629384234536
"5g5v",-60.11,4.0966653105504305
"5g60",-47.472500000000004,0.8375509934724558
"5g61",-56.495000000000005,1.9728405916342364
"5gj9",-4.4399999999999995,1.2128753714486364
"5gja",-6.220000000000001,1.5670141458625464
"5gmn",-32.775,1.9607566566676884
"5gs9",-1.5025,0.02217355782609099
"5gsa",-38.81250000000001,3.5024503327431775
"5h1t",-10.84,8.254425075881018
"5h1v",-21.4375,1.6244665791165562
"5h5f",-66.3175,4.01795449617529
"5h85",-28.9425,2.1276649955604423
"5h8e",-59.8825,2.045309675004317
"5h8g",-0.0325,0.023629078131263043
"5h9r",-36.6375,0.35780581325584476
"5ha1",-49.4325,1.2633388302433897
"5hbn",-16.365000000000002,6.256673770196639
"5hbs",-46.89,0.848331696134209
"5hct",-39.11,1.8848518951543882
"5hcv",-58.474999999999994,0.5938855108526149
"5hi7",-79.125,3.785731985583003
"5hjq",-40.015,3.8906768905509
"5hrv",-32.49,0
"5hrx",-32.855000000000004,0.5637079622166123
"5htz",-55.91,1.438123777704513
"5hu9",-92.2475,1.7769707369565277
"5hvs",-47.01500000000001,2.4449471705266475
"5hvt",-38.495,0.5527205442177746
"5hz5",-47.485,1.1594395197680867
"5hz8",-50.7275,0.34711909579735467
"5hz9",-38.3475,0.26411802917083116
"5i1q",-41.59,3.4743152802626174
"5i29",-36.1325,5.481802471207208
"5i2e",-55.5675,0.7898681324538723
"5i3a",-0.51,0.5656854249492381
"5i3v",-39.427499999999995,5.704871456337351
"5i3w",-58.98,1.0189864245082207
"5i3x",-55.685,1.560865144719427
"5i3y",-62.4475,2.6881886714537218
"5i7x",-34.195,1.4662537297479374
"5i7y",-41.915,0.3172275734124624
"5i80",-34.495000000000005,0.3034798181096162
"5i88",-41.375,0.658002026339275
"5i8g",-40.9075,0.2847659857969474
"5i9x",-60.9025,1.5756559480629462
"5ia0",-48.135000000000005,0.8704979417932639
"5ia4",-80.485,2.3719822933571617
"5ia5",-88.11500000000001,1.9840278895884957
"5ie1",-39.0275,1.3885093925981775
"5ih9",-56.447500000000005,1.7323851573286377
"5ihh",-38.7725,0.37959408144319895
"5ii2",-30.665000000000003,3.702256068939611
"5ijr",-12.9775,10.566467006525878
"5ikb",-43.1425,3.225279057694112
"5ime",-63.832499999999996,3.4007486920774785
"5ipj",-0.58,0.02000000000000075
"5ito",-54.065,0.4962862077471981
"5itp",-52.074999999999996,0.6547518613942058
"5iwg",-27.765,1.2406046912695285
"5ix0",-30.96,4.340314888730228
"5iyy",0,0
"5j0d",-0.0475,0.004999999999999956
"5j1x",0,0
"5j20",-52.235,0.7526176541463805
"5j27",-52.35,0.7292461861402166
"5j2x",-40.2875,0.42153489377091563
"5j41",-52.0075,1.4789945909299587
"5j64",-0.2,0.23094010767585033
"5j6l",-54.2925,0.2771732310308825
"5j6m",-52.2,0.964123090343389
"5j6n",-54.6875,0.2702313823379789
"5j7q",-35.82000000000001,1.238951169336328
"5j82",-51.315000000000005,1.0288666904255377
"5j86",-54.9375,0.20105969262993595
"5j8m",-39.615,0.9862555449783602
"5j8u",-34.9875,0.4376737750123762
"5j8z",-36.3125,3.9108428332862784
"5j9x",-44.08,6.492143970471799
"5jfp",-57.192499999999995,8.395262056660313
"5jg1",-56.809999999999995,5.155728205921325
"5jgi",-18.98,0
"5jgq",-20.85,0
"5jhb",-53.95,0.854341851954047
"5jhk",-26.1725,2.80460781572041
"5ji8",-9.907499999999999,9.271412603625548
"5jq5",-53.14,1.150521620831932
"5js3",0.43,0.011547005383793482
"5jsg",-1.16,0.06480740698407846
"5jsj",-75.4825,1.0227862272572177
"5jss",0.42,0.00816496580927681
"5jt9",0.43499999999999994,0.026457513110646546
"5jvi",0.4225,0.01258305739211796
"5jxn",0.415,0.0099999999999976
"5jy3",-69.155,3.702184040085746
"5k00",-86.3375,0.866347697715422
"5k03",-25.0625,5.542793369171665
"5k0h",-57.7475,1.5081859964871756
"5k0m",-54.059999999999995,1.1613210868087942
"5k8s",-50.7125,0.9071337644842122
"5k9w",-43.9675,1.382301824252985
"5ka1",-42.705,2.3180092033179895
"5ka7",0.21250000000000002,0.014999999999999791
"5ka9",-32.3125,2.4108141778246153
"5kab",-33.415,2.073234188411931
"5kad",-42.5575,3.403247223853626
"5kax",-41.410000000000004,0.9197825830051083
"5kbe",-21.735,0.2688865931950515
"5kcb",-34.885,0.2859487133505457
"5kej",-48.379999999999995,3.940566795102838
"5khm",-53.0225,5.671298352229393
"5kly",-20.7025,14.05774845651559
"5km9",-12.9175,9.04286965883434
"5kma",-24.545,10.216015204896019
"5kqx",-61.41666666666667,1.6775080725090714
"5kqy",-61.325,3.2610989967595447
"5kr0",-63.26,4.498095893449424
"5kr2",-59.7275,7.928296895718976
"5kva",-65.975,3.0561031832493226
"5kz0",-43.93750000000001,0.8491711645288214
"5l2s",-0.0675,0.018929694486000907
"5l30",-42.5,3.753798076615169
"5l3a",-29.564999999999998,2.007128961144998
"5l4i",-36.835,0.8909358375700632
"5l4j",-31.09,2.9894481096015197
"5l4m",-27.686666666666667,1.0120441360599417
"5l7e",-48.215,1.0396313449167596
"5l7g",-62.56,2.3594490882406647
"5l7h",-56.81,0.8699808427009244
"5l8a",-42.8775,0.348460901679604
"5l8c",-57.365,1.6054179102859876
"5l8y",-71.9575,4.340333128535955
"5l9g",-47.775,4.594848564787906
"5l9i",-47.5625,3.121937165714065
"5l9l",-47.8275,1.4862564830248206
"5l9o",-59.33,3.086043853652543
"5laq",-61.505,5.170412620542607
"5ldm",-0.76,0.01825741858350453
"5lif",0.7575000000000001,0.018929694486002315
"5ljq",0,0
"5ljt",-32.36749999999999,3.9825483884903465
"5llc",0,0
"5lle",-34.4225,0.9784468985760568
"5llg",-9.620000000000001,10.285902974459752
"5llh",-19.71,12.643704625886617
"5llp",-40.515,3.482283733414022
"5lne",-28.064999999999998,1.268319097598519
"5lny",-59.59,1.9356652603173903
"5lom",-56.2575,2.0965109905106614
"5lsg",-56.695,0.8285931852643961
"5ltn",9.64,0.574456264653789
"5lud",-1.3025,1.6070340174785767
"5lvd",0.4275,0.00957427107756382
"5lvq",0,0
"5lvr",-26.8225,1.0300930378692859
"5lwd",0.4225,0.004999999999997874
"5lwm",-50.1825,2.2669564765707326
"5lyr",-0.1725,0.014999999999999791
"5lz4",-24.6,9.445545687430306
"5lz7",-36.4675,9.98960251127808
"5m17",0,0
"5m23",-42.135,10.918121022715669
"5m25",-50.18,1.9183152330451019
"5m28",-36.7325,1.3530551848809431
"5m5d",-15.54,7.951842553773311
"5m9w",0.8625,0.022173557826087657
"5ma7",0.42,0.00816496580927681
"5meh",-24.9375,2.141671854727835
"5mes",-57.25,5.841515214394232
"5mg2",-41.5875,1.4610584063159449
"5mge",0,0
"5mgf",0,0
"5mgj",0,0
"5mjn",-0.34500000000000003,0.30512292604784713
"5mkr",-49.885,4.725706296417568
"5mks",-47.905,1.4768999063353585
"5mlj",-42.962500000000006,1.8110471188420574
"5mme",0,0
"5mmg",-35.695,4.295776996074171
"5mn1",-9.6275,5.493349767370237
"5mnn",-25.612499999999997,0.22911059920224225
"5mnr",0.405,0.005773502691892735
"5mo8",-70.5975,1.7621081124606226
"5mod",-0.03,0.014142135623730958
"5mpk",-41.405,0.24677925358526082
"5mpn",-35.22,0.1801850900228727
"5mpz",-12.950000000000001,9.190259336203015
"5mqe",-20.836666666666666,2.848865271179603
"5mrb",0.08,0.008164965809277306
